"Index","Trigger","Hits","Misses","False","Correct","Hit.Rate","False.Alarm.Ratio","Month_of_issue","District","Category"
"SPI DJ",0.15,2,1,21,4,0.666666666666667,0.91304347826087,"08","Changara","Leve"
"SPI DJ",0.16,2,1,19,6,0.666666666666667,0.904761904761905,"08","Changara","Leve"
"SPI DJ",0.17,1,2,18,7,0.333333333333333,0.947368421052632,"08","Changara","Leve"
"SPI DJ",0.19,1,2,16,9,0.333333333333333,0.941176470588235,"08","Changara","Leve"
"SPI DJ",0.2,1,2,15,10,0.333333333333333,0.9375,"08","Changara","Leve"
"SPI DJ",0.23,0,3,12,13,0,1,"08","Changara","Leve"
"SPI DJ",0.24,0,3,11,14,0,1,"08","Changara","Leve"
"SPI DJ",0.26,0,3,10,15,0,1,"08","Changara","Leve"
"SPI DJ",0.27,0,3,9,16,0,1,"08","Changara","Leve"
"SPI DJ",0.31,0,3,8,17,0,1,"08","Changara","Leve"
"SPI DJ",0.33,0,3,6,19,0,1,"08","Changara","Leve"
"SPI DJ",0.36,0,3,4,21,0,1,"08","Changara","Leve"
"SPI DJ",0.38,0,3,3,22,0,1,"08","Changara","Leve"
"SPI DJ",0.4,0,3,2,23,0,1,"08","Changara","Leve"
"SPI DJ",0.42,0,3,1,24,0,1,"08","Changara","Leve"
"SPI DJ",0.46,0,3,0,25,0,NA,"08","Changara","Leve"
"SPI JF",0.08,5,0,20,3,1,0.8,"08","Changara","Leve"
"SPI JF",0.1,4,1,20,3,0.8,0.833333333333333,"08","Changara","Leve"
"SPI JF",0.12,4,1,19,4,0.8,0.826086956521739,"08","Changara","Leve"
"SPI JF",0.13,4,1,18,5,0.8,0.818181818181818,"08","Changara","Leve"
"SPI JF",0.16,4,1,15,8,0.8,0.789473684210526,"08","Changara","Leve"
"SPI JF",0.17,4,1,14,9,0.8,0.777777777777778,"08","Changara","Leve"
"SPI JF",0.19,4,1,13,10,0.8,0.764705882352941,"08","Changara","Leve"
"SPI JF",0.2,4,1,12,11,0.8,0.75,"08","Changara","Leve"
"SPI JF",0.21,4,1,10,13,0.8,0.714285714285714,"08","Changara","Leve"
"SPI JF",0.22,3,2,10,13,0.6,0.769230769230769,"08","Changara","Leve"
"SPI JF",0.23,3,2,9,14,0.6,0.75,"08","Changara","Leve"
"SPI JF",0.24,3,2,7,16,0.6,0.7,"08","Changara","Leve"
"SPI JF",0.26,3,2,5,18,0.6,0.625,"08","Changara","Leve"
"SPI JF",0.28,3,2,4,19,0.6,0.571428571428571,"08","Changara","Leve"
"SPI JF",0.29,3,2,3,20,0.6,0.5,"08","Changara","Leve"
"SPI JF",0.32,2,3,3,20,0.4,0.6,"08","Changara","Leve"
"SPI JF",0.34,2,3,2,21,0.4,0.5,"08","Changara","Leve"
"SPI JF",0.35,1,4,2,21,0.2,0.666666666666667,"08","Changara","Leve"
"SPI JF",0.43,1,4,1,22,0.2,0.5,"08","Changara","Leve"
"SPI JF",0.44,1,4,0,23,0.2,0,"08","Changara","Leve"
"SPI JF",0.47,0,5,0,23,0,NA,"08","Changara","Leve"
"SPI OND",0.04,7,0,20,1,1,0.740740740740741,"08","Changara","Leve"
"SPI OND",0.05,7,0,19,2,1,0.730769230769231,"08","Changara","Leve"
"SPI OND",0.11,6,1,19,2,0.857142857142857,0.76,"08","Changara","Leve"
"SPI OND",0.12,6,1,18,3,0.857142857142857,0.75,"08","Changara","Leve"
"SPI OND",0.15,6,1,17,4,0.857142857142857,0.739130434782609,"08","Changara","Leve"
"SPI OND",0.16,6,1,16,5,0.857142857142857,0.727272727272727,"08","Changara","Leve"
"SPI OND",0.18,5,2,15,6,0.714285714285714,0.75,"08","Changara","Leve"
"SPI OND",0.2,4,3,13,8,0.571428571428571,0.764705882352941,"08","Changara","Leve"
"SPI OND",0.21,4,3,11,10,0.571428571428571,0.733333333333333,"08","Changara","Leve"
"SPI OND",0.22,3,4,10,11,0.428571428571429,0.769230769230769,"08","Changara","Leve"
"SPI OND",0.24,3,4,8,13,0.428571428571429,0.727272727272727,"08","Changara","Leve"
"SPI OND",0.25,2,5,7,14,0.285714285714286,0.777777777777778,"08","Changara","Leve"
"SPI OND",0.26,2,5,6,15,0.285714285714286,0.75,"08","Changara","Leve"
"SPI OND",0.27,1,6,5,16,0.142857142857143,0.833333333333333,"08","Changara","Leve"
"SPI OND",0.28,1,6,4,17,0.142857142857143,0.8,"08","Changara","Leve"
"SPI OND",0.31,0,7,4,17,0,1,"08","Changara","Leve"
"SPI OND",0.32,0,7,3,18,0,1,"08","Changara","Leve"
"SPI OND",0.33,0,7,2,19,0,1,"08","Changara","Leve"
"SPI OND",0.4,0,7,1,20,0,1,"08","Changara","Leve"
"SPI OND",0.47,0,7,0,21,0,NA,"08","Changara","Leve"
"SPI NDJ",0.12,3,0,23,2,1,0.884615384615385,"08","Changara","Leve"
"SPI NDJ",0.13,2,1,22,3,0.666666666666667,0.916666666666667,"08","Changara","Leve"
"SPI NDJ",0.14,2,1,21,4,0.666666666666667,0.91304347826087,"08","Changara","Leve"
"SPI NDJ",0.15,2,1,20,5,0.666666666666667,0.909090909090909,"08","Changara","Leve"
"SPI NDJ",0.16,2,1,17,8,0.666666666666667,0.894736842105263,"08","Changara","Leve"
"SPI NDJ",0.18,2,1,16,9,0.666666666666667,0.888888888888889,"08","Changara","Leve"
"SPI NDJ",0.19,2,1,15,10,0.666666666666667,0.882352941176471,"08","Changara","Leve"
"SPI NDJ",0.2,2,1,13,12,0.666666666666667,0.866666666666667,"08","Changara","Leve"
"SPI NDJ",0.22,2,1,10,15,0.666666666666667,0.833333333333333,"08","Changara","Leve"
"SPI NDJ",0.24,1,2,9,16,0.333333333333333,0.9,"08","Changara","Leve"
"SPI NDJ",0.26,1,2,8,17,0.333333333333333,0.888888888888889,"08","Changara","Leve"
"SPI NDJ",0.27,1,2,7,18,0.333333333333333,0.875,"08","Changara","Leve"
"SPI NDJ",0.3,0,3,6,19,0,1,"08","Changara","Leve"
"SPI NDJ",0.36,0,3,5,20,0,1,"08","Changara","Leve"
"SPI NDJ",0.37,0,3,4,21,0,1,"08","Changara","Leve"
"SPI NDJ",0.39,0,3,3,22,0,1,"08","Changara","Leve"
"SPI NDJ",0.4,0,3,2,23,0,1,"08","Changara","Leve"
"SPI NDJ",0.47,0,3,0,25,0,NA,"08","Changara","Leve"
"SPI DJF",0.07,2,0,25,1,1,0.925925925925926,"08","Changara","Leve"
"SPI DJF",0.11,2,0,23,3,1,0.92,"08","Changara","Leve"
"SPI DJF",0.12,2,0,20,6,1,0.909090909090909,"08","Changara","Leve"
"SPI DJF",0.13,2,0,19,7,1,0.904761904761905,"08","Changara","Leve"
"SPI DJF",0.16,2,0,18,8,1,0.9,"08","Changara","Leve"
"SPI DJF",0.17,2,0,17,9,1,0.894736842105263,"08","Changara","Leve"
"SPI DJF",0.19,2,0,15,11,1,0.882352941176471,"08","Changara","Leve"
"SPI DJF",0.2,2,0,12,14,1,0.857142857142857,"08","Changara","Leve"
"SPI DJF",0.23,2,0,9,17,1,0.818181818181818,"08","Changara","Leve"
"SPI DJF",0.24,2,0,7,19,1,0.777777777777778,"08","Changara","Leve"
"SPI DJF",0.26,1,1,7,19,0.5,0.875,"08","Changara","Leve"
"SPI DJF",0.27,1,1,6,20,0.5,0.857142857142857,"08","Changara","Leve"
"SPI DJF",0.28,1,1,5,21,0.5,0.833333333333333,"08","Changara","Leve"
"SPI DJF",0.32,1,1,4,22,0.5,0.8,"08","Changara","Leve"
"SPI DJF",0.36,0,2,4,22,0,1,"08","Changara","Leve"
"SPI DJF",0.39,0,2,3,23,0,1,"08","Changara","Leve"
"SPI DJF",0.43,0,2,2,24,0,1,"08","Changara","Leve"
"SPI DJF",0.44,0,2,1,25,0,1,"08","Changara","Leve"
"SPI DJF",0.5,0,2,0,26,0,NA,"08","Changara","Leve"
"SPI ON",0,6,0,21,1,1,0.777777777777778,"09","Changara","Severo"
"SPI ON",0.03,5,1,21,1,0.833333333333333,0.807692307692308,"09","Changara","Severo"
"SPI ON",0.05,5,1,19,3,0.833333333333333,0.791666666666667,"09","Changara","Severo"
"SPI ON",0.08,4,2,16,6,0.666666666666667,0.8,"09","Changara","Severo"
"SPI ON",0.09,4,2,15,7,0.666666666666667,0.789473684210526,"09","Changara","Severo"
"SPI ON",0.1,4,2,13,9,0.666666666666667,0.764705882352941,"09","Changara","Severo"
"SPI ON",0.11,4,2,12,10,0.666666666666667,0.75,"09","Changara","Severo"
"SPI ON",0.13,4,2,10,12,0.666666666666667,0.714285714285714,"09","Changara","Severo"
"SPI ON",0.15,3,3,9,13,0.5,0.75,"09","Changara","Severo"
"SPI ON",0.16,2,4,8,14,0.333333333333333,0.8,"09","Changara","Severo"
"SPI ON",0.18,1,5,8,14,0.166666666666667,0.888888888888889,"09","Changara","Severo"
"SPI ON",0.19,1,5,6,16,0.166666666666667,0.857142857142857,"09","Changara","Severo"
"SPI ON",0.2,0,6,5,17,0,1,"09","Changara","Severo"
"SPI ON",0.23,0,6,4,18,0,1,"09","Changara","Severo"
"SPI ON",0.24,0,6,3,19,0,1,"09","Changara","Severo"
"SPI ON",0.28,0,6,1,21,0,1,"09","Changara","Severo"
"SPI ON",0.4,0,6,0,22,0,NA,"09","Changara","Severo"
"SPI ND",0,5,0,22,1,1,0.814814814814815,"09","Changara","Severo"
"SPI ND",0.03,5,0,20,3,1,0.8,"09","Changara","Severo"
"SPI ND",0.04,5,0,19,4,1,0.791666666666667,"09","Changara","Severo"
"SPI ND",0.05,5,0,18,5,1,0.782608695652174,"09","Changara","Severo"
"SPI ND",0.08,5,0,16,7,1,0.761904761904762,"09","Changara","Severo"
"SPI ND",0.1,4,1,14,9,0.8,0.777777777777778,"09","Changara","Severo"
"SPI ND",0.12,3,2,13,10,0.6,0.8125,"09","Changara","Severo"
"SPI ND",0.13,3,2,12,11,0.6,0.8,"09","Changara","Severo"
"SPI ND",0.14,3,2,11,12,0.6,0.785714285714286,"09","Changara","Severo"
"SPI ND",0.15,2,3,8,15,0.4,0.8,"09","Changara","Severo"
"SPI ND",0.16,1,4,5,18,0.2,0.833333333333333,"09","Changara","Severo"
"SPI ND",0.2,1,4,4,19,0.2,0.8,"09","Changara","Severo"
"SPI ND",0.21,1,4,2,21,0.2,0.666666666666667,"09","Changara","Severo"
"SPI ND",0.24,1,4,0,23,0.2,0,"09","Changara","Severo"
"SPI ND",0.25,0,5,0,23,0,NA,"09","Changara","Severo"
"SPI DJ",0.02,3,0,24,1,1,0.888888888888889,"09","Changara","Severo"
"SPI DJ",0.04,3,0,22,3,1,0.88,"09","Changara","Severo"
"SPI DJ",0.07,3,0,20,5,1,0.869565217391304,"09","Changara","Severo"
"SPI DJ",0.08,3,0,19,6,1,0.863636363636364,"09","Changara","Severo"
"SPI DJ",0.11,3,0,18,7,1,0.857142857142857,"09","Changara","Severo"
"SPI DJ",0.12,3,0,17,8,1,0.85,"09","Changara","Severo"
"SPI DJ",0.13,3,0,14,11,1,0.823529411764706,"09","Changara","Severo"
"SPI DJ",0.14,3,0,13,12,1,0.8125,"09","Changara","Severo"
"SPI DJ",0.15,2,1,10,15,0.666666666666667,0.833333333333333,"09","Changara","Severo"
"SPI DJ",0.16,2,1,7,18,0.666666666666667,0.777777777777778,"09","Changara","Severo"
"SPI DJ",0.17,2,1,5,20,0.666666666666667,0.714285714285714,"09","Changara","Severo"
"SPI DJ",0.18,2,1,4,21,0.666666666666667,0.666666666666667,"09","Changara","Severo"
"SPI DJ",0.2,1,2,3,22,0.333333333333333,0.75,"09","Changara","Severo"
"SPI DJ",0.24,1,2,0,25,0.333333333333333,0,"09","Changara","Severo"
"SPI DJ",0.44,0,3,0,25,0,NA,"09","Changara","Severo"
"SPI JF",0.04,4,0,23,1,1,0.851851851851852,"09","Changara","Severo"
"SPI JF",0.06,4,0,22,2,1,0.846153846153846,"09","Changara","Severo"
"SPI JF",0.07,4,0,20,4,1,0.833333333333333,"09","Changara","Severo"
"SPI JF",0.08,4,0,19,5,1,0.826086956521739,"09","Changara","Severo"
"SPI JF",0.09,3,1,19,5,0.75,0.863636363636364,"09","Changara","Severo"
"SPI JF",0.1,3,1,17,7,0.75,0.85,"09","Changara","Severo"
"SPI JF",0.12,3,1,15,9,0.75,0.833333333333333,"09","Changara","Severo"
"SPI JF",0.13,3,1,13,11,0.75,0.8125,"09","Changara","Severo"
"SPI JF",0.14,3,1,12,12,0.75,0.8,"09","Changara","Severo"
"SPI JF",0.15,2,2,12,12,0.5,0.857142857142857,"09","Changara","Severo"
"SPI JF",0.16,2,2,10,14,0.5,0.833333333333333,"09","Changara","Severo"
"SPI JF",0.18,2,2,9,15,0.5,0.818181818181818,"09","Changara","Severo"
"SPI JF",0.2,1,3,8,16,0.25,0.888888888888889,"09","Changara","Severo"
"SPI JF",0.21,1,3,7,17,0.25,0.875,"09","Changara","Severo"
"SPI JF",0.23,1,3,6,18,0.25,0.857142857142857,"09","Changara","Severo"
"SPI JF",0.24,1,3,5,19,0.25,0.833333333333333,"09","Changara","Severo"
"SPI JF",0.25,1,3,2,22,0.25,0.666666666666667,"09","Changara","Severo"
"SPI JF",0.3,1,3,1,23,0.25,0.5,"09","Changara","Severo"
"SPI JF",0.32,1,3,0,24,0.25,0,"09","Changara","Severo"
"SPI JF",0.43,0,4,0,24,0,NA,"09","Changara","Severo"
"SPI FM",0,4,1,22,1,0.8,0.846153846153846,"09","Changara","Severo"
"SPI FM",0.03,4,1,21,2,0.8,0.84,"09","Changara","Severo"
"SPI FM",0.04,4,1,20,3,0.8,0.833333333333333,"09","Changara","Severo"
"SPI FM",0.07,2,3,19,4,0.4,0.904761904761905,"09","Changara","Severo"
"SPI FM",0.08,2,3,18,5,0.4,0.9,"09","Changara","Severo"
"SPI FM",0.09,1,4,18,5,0.2,0.947368421052632,"09","Changara","Severo"
"SPI FM",0.11,1,4,17,6,0.2,0.944444444444444,"09","Changara","Severo"
"SPI FM",0.12,1,4,16,7,0.2,0.941176470588235,"09","Changara","Severo"
"SPI FM",0.13,1,4,15,8,0.2,0.9375,"09","Changara","Severo"
"SPI FM",0.14,0,5,15,8,0,1,"09","Changara","Severo"
"SPI FM",0.15,0,5,14,9,0,1,"09","Changara","Severo"
"SPI FM",0.18,0,5,12,11,0,1,"09","Changara","Severo"
"SPI FM",0.19,0,5,11,12,0,1,"09","Changara","Severo"
"SPI FM",0.2,0,5,8,15,0,1,"09","Changara","Severo"
"SPI FM",0.21,0,5,5,18,0,1,"09","Changara","Severo"
"SPI FM",0.22,0,5,4,19,0,1,"09","Changara","Severo"
"SPI FM",0.23,0,5,3,20,0,1,"09","Changara","Severo"
"SPI FM",0.32,0,5,2,21,0,1,"09","Changara","Severo"
"SPI FM",0.35,0,5,1,22,0,1,"09","Changara","Severo"
"SPI FM",0.36,0,5,0,23,0,NA,"09","Changara","Severo"
"SPI OND",0,6,0,20,2,1,0.769230769230769,"09","Changara","Severo"
"SPI OND",0.04,6,0,19,3,1,0.76,"09","Changara","Severo"
"SPI OND",0.06,5,1,18,4,0.833333333333333,0.782608695652174,"09","Changara","Severo"
"SPI OND",0.08,5,1,17,5,0.833333333333333,0.772727272727273,"09","Changara","Severo"
"SPI OND",0.1,5,1,16,6,0.833333333333333,0.761904761904762,"09","Changara","Severo"
"SPI OND",0.11,5,1,15,7,0.833333333333333,0.75,"09","Changara","Severo"
"SPI OND",0.12,3,3,11,11,0.5,0.785714285714286,"09","Changara","Severo"
"SPI OND",0.14,3,3,10,12,0.5,0.769230769230769,"09","Changara","Severo"
"SPI OND",0.15,3,3,9,13,0.5,0.75,"09","Changara","Severo"
"SPI OND",0.16,2,4,7,15,0.333333333333333,0.777777777777778,"09","Changara","Severo"
"SPI OND",0.17,2,4,6,16,0.333333333333333,0.75,"09","Changara","Severo"
"SPI OND",0.18,1,5,5,17,0.166666666666667,0.833333333333333,"09","Changara","Severo"
"SPI OND",0.19,1,5,4,18,0.166666666666667,0.8,"09","Changara","Severo"
"SPI OND",0.22,1,5,3,19,0.166666666666667,0.75,"09","Changara","Severo"
"SPI OND",0.24,1,5,1,21,0.166666666666667,0.5,"09","Changara","Severo"
"SPI OND",0.26,1,5,0,22,0.166666666666667,0,"09","Changara","Severo"
"SPI OND",0.27,0,6,0,22,0,NA,"09","Changara","Severo"
"SPI NDJ",0.03,2,0,25,1,1,0.925925925925926,"09","Changara","Severo"
"SPI NDJ",0.06,2,0,24,2,1,0.923076923076923,"09","Changara","Severo"
"SPI NDJ",0.08,2,0,19,7,1,0.904761904761905,"09","Changara","Severo"
"SPI NDJ",0.12,2,0,18,8,1,0.9,"09","Changara","Severo"
"SPI NDJ",0.13,2,0,17,9,1,0.894736842105263,"09","Changara","Severo"
"SPI NDJ",0.14,1,1,16,10,0.5,0.941176470588235,"09","Changara","Severo"
"SPI NDJ",0.15,1,1,13,13,0.5,0.928571428571429,"09","Changara","Severo"
"SPI NDJ",0.16,1,1,10,16,0.5,0.909090909090909,"09","Changara","Severo"
"SPI NDJ",0.17,1,1,9,17,0.5,0.9,"09","Changara","Severo"
"SPI NDJ",0.19,1,1,7,19,0.5,0.875,"09","Changara","Severo"
"SPI NDJ",0.2,1,1,6,20,0.5,0.857142857142857,"09","Changara","Severo"
"SPI NDJ",0.22,1,1,5,21,0.5,0.833333333333333,"09","Changara","Severo"
"SPI NDJ",0.23,1,1,3,23,0.5,0.75,"09","Changara","Severo"
"SPI NDJ",0.28,1,1,1,25,0.5,0.5,"09","Changara","Severo"
"SPI NDJ",0.29,1,1,0,26,0.5,0,"09","Changara","Severo"
"SPI NDJ",0.42,0,2,0,26,0,NA,"09","Changara","Severo"
"SPI DJF",0.04,2,0,24,2,1,0.923076923076923,"09","Changara","Severo"
"SPI DJF",0.05,2,0,23,3,1,0.92,"09","Changara","Severo"
"SPI DJF",0.08,2,0,20,6,1,0.909090909090909,"09","Changara","Severo"
"SPI DJF",0.12,2,0,18,8,1,0.9,"09","Changara","Severo"
"SPI DJF",0.14,2,0,17,9,1,0.894736842105263,"09","Changara","Severo"
"SPI DJF",0.15,1,1,17,9,0.5,0.944444444444444,"09","Changara","Severo"
"SPI DJF",0.16,1,1,10,16,0.5,0.909090909090909,"09","Changara","Severo"
"SPI DJF",0.17,1,1,9,17,0.5,0.9,"09","Changara","Severo"
"SPI DJF",0.18,1,1,7,19,0.5,0.875,"09","Changara","Severo"
"SPI DJF",0.19,1,1,6,20,0.5,0.857142857142857,"09","Changara","Severo"
"SPI DJF",0.2,1,1,4,22,0.5,0.8,"09","Changara","Severo"
"SPI DJF",0.21,1,1,3,23,0.5,0.75,"09","Changara","Severo"
"SPI DJF",0.22,1,1,2,24,0.5,0.666666666666667,"09","Changara","Severo"
"SPI DJF",0.26,1,1,1,25,0.5,0.5,"09","Changara","Severo"
"SPI DJF",0.27,1,1,0,26,0.5,0,"09","Changara","Severo"
"SPI DJF",0.41,0,2,0,26,0,NA,"09","Changara","Severo"
"SPI JFM",0.01,5,0,22,1,1,0.814814814814815,"09","Changara","Severo"
"SPI JFM",0.04,5,0,20,3,1,0.8,"09","Changara","Severo"
"SPI JFM",0.07,5,0,19,4,1,0.791666666666667,"09","Changara","Severo"
"SPI JFM",0.08,4,1,17,6,0.8,0.80952380952381,"09","Changara","Severo"
"SPI JFM",0.1,3,2,15,8,0.6,0.833333333333333,"09","Changara","Severo"
"SPI JFM",0.12,2,3,13,10,0.4,0.866666666666667,"09","Changara","Severo"
"SPI JFM",0.15,2,3,12,11,0.4,0.857142857142857,"09","Changara","Severo"
"SPI JFM",0.16,2,3,11,12,0.4,0.846153846153846,"09","Changara","Severo"
"SPI JFM",0.17,2,3,9,14,0.4,0.818181818181818,"09","Changara","Severo"
"SPI JFM",0.18,1,4,8,15,0.2,0.888888888888889,"09","Changara","Severo"
"SPI JFM",0.2,1,4,5,18,0.2,0.833333333333333,"09","Changara","Severo"
"SPI JFM",0.22,1,4,4,19,0.2,0.8,"09","Changara","Severo"
"SPI JFM",0.24,1,4,3,20,0.2,0.75,"09","Changara","Severo"
"SPI JFM",0.29,1,4,1,22,0.2,0.5,"09","Changara","Severo"
"SPI JFM",0.32,1,4,0,23,0.2,0,"09","Changara","Severo"
"SPI JFM",0.49,0,5,0,23,0,NA,"09","Changara","Severo"
"SPI ON",0,6,0,21,1,1,0.777777777777778,"09","Changara","Moderado"
"SPI ON",0.08,6,0,18,4,1,0.75,"09","Changara","Moderado"
"SPI ON",0.1,6,0,17,5,1,0.739130434782609,"09","Changara","Moderado"
"SPI ON",0.11,5,1,16,6,0.833333333333333,0.761904761904762,"09","Changara","Moderado"
"SPI ON",0.12,5,1,15,7,0.833333333333333,0.75,"09","Changara","Moderado"
"SPI ON",0.14,5,1,14,8,0.833333333333333,0.736842105263158,"09","Changara","Moderado"
"SPI ON",0.15,4,2,13,9,0.666666666666667,0.764705882352941,"09","Changara","Moderado"
"SPI ON",0.16,4,2,11,11,0.666666666666667,0.733333333333333,"09","Changara","Moderado"
"SPI ON",0.17,3,3,10,12,0.5,0.769230769230769,"09","Changara","Moderado"
"SPI ON",0.18,2,4,9,13,0.333333333333333,0.818181818181818,"09","Changara","Moderado"
"SPI ON",0.2,1,5,8,14,0.166666666666667,0.888888888888889,"09","Changara","Moderado"
"SPI ON",0.24,0,6,8,14,0,1,"09","Changara","Moderado"
"SPI ON",0.25,0,6,7,15,0,1,"09","Changara","Moderado"
"SPI ON",0.26,0,6,6,16,0,1,"09","Changara","Moderado"
"SPI ON",0.27,0,6,5,17,0,1,"09","Changara","Moderado"
"SPI ON",0.28,0,6,3,19,0,1,"09","Changara","Moderado"
"SPI ON",0.3,0,6,2,20,0,1,"09","Changara","Moderado"
"SPI ON",0.35,0,6,1,21,0,1,"09","Changara","Moderado"
"SPI ON",0.5,0,6,0,22,0,NA,"09","Changara","Moderado"
"SPI ND",0.03,6,0,21,1,1,0.777777777777778,"09","Changara","Moderado"
"SPI ND",0.04,6,0,20,2,1,0.769230769230769,"09","Changara","Moderado"
"SPI ND",0.06,6,0,19,3,1,0.76,"09","Changara","Moderado"
"SPI ND",0.07,6,0,18,4,1,0.75,"09","Changara","Moderado"
"SPI ND",0.12,3,3,16,6,0.5,0.842105263157895,"09","Changara","Moderado"
"SPI ND",0.14,3,3,14,8,0.5,0.823529411764706,"09","Changara","Moderado"
"SPI ND",0.15,3,3,13,9,0.5,0.8125,"09","Changara","Moderado"
"SPI ND",0.16,3,3,11,11,0.5,0.785714285714286,"09","Changara","Moderado"
"SPI ND",0.17,2,4,10,12,0.333333333333333,0.833333333333333,"09","Changara","Moderado"
"SPI ND",0.18,2,4,8,14,0.333333333333333,0.8,"09","Changara","Moderado"
"SPI ND",0.19,1,5,8,14,0.166666666666667,0.888888888888889,"09","Changara","Moderado"
"SPI ND",0.2,1,5,7,15,0.166666666666667,0.875,"09","Changara","Moderado"
"SPI ND",0.21,1,5,6,16,0.166666666666667,0.857142857142857,"09","Changara","Moderado"
"SPI ND",0.22,1,5,5,17,0.166666666666667,0.833333333333333,"09","Changara","Moderado"
"SPI ND",0.25,1,5,4,18,0.166666666666667,0.8,"09","Changara","Moderado"
"SPI ND",0.26,1,5,1,21,0.166666666666667,0.5,"09","Changara","Moderado"
"SPI ND",0.27,0,6,0,22,0,NA,"09","Changara","Moderado"
"SPI DJ",0.04,3,0,24,1,1,0.888888888888889,"09","Changara","Moderado"
"SPI DJ",0.07,3,0,22,3,1,0.88,"09","Changara","Moderado"
"SPI DJ",0.09,3,0,21,4,1,0.875,"09","Changara","Moderado"
"SPI DJ",0.1,3,0,20,5,1,0.869565217391304,"09","Changara","Moderado"
"SPI DJ",0.12,3,0,19,6,1,0.863636363636364,"09","Changara","Moderado"
"SPI DJ",0.14,3,0,18,7,1,0.857142857142857,"09","Changara","Moderado"
"SPI DJ",0.16,3,0,14,11,1,0.823529411764706,"09","Changara","Moderado"
"SPI DJ",0.17,3,0,12,13,1,0.8,"09","Changara","Moderado"
"SPI DJ",0.18,3,0,10,15,1,0.769230769230769,"09","Changara","Moderado"
"SPI DJ",0.2,2,1,9,16,0.666666666666667,0.818181818181818,"09","Changara","Moderado"
"SPI DJ",0.21,2,1,6,19,0.666666666666667,0.75,"09","Changara","Moderado"
"SPI DJ",0.22,2,1,5,20,0.666666666666667,0.714285714285714,"09","Changara","Moderado"
"SPI DJ",0.23,1,2,4,21,0.333333333333333,0.8,"09","Changara","Moderado"
"SPI DJ",0.25,1,2,3,22,0.333333333333333,0.75,"09","Changara","Moderado"
"SPI DJ",0.26,1,2,2,23,0.333333333333333,0.666666666666667,"09","Changara","Moderado"
"SPI DJ",0.31,1,2,0,25,0.333333333333333,0,"09","Changara","Moderado"
"SPI DJ",0.44,0,3,0,25,0,NA,"09","Changara","Moderado"
"SPI JF",0.05,4,0,23,1,1,0.851851851851852,"09","Changara","Moderado"
"SPI JF",0.08,4,0,21,3,1,0.84,"09","Changara","Moderado"
"SPI JF",0.11,3,1,21,3,0.75,0.875,"09","Changara","Moderado"
"SPI JF",0.12,3,1,18,6,0.75,0.857142857142857,"09","Changara","Moderado"
"SPI JF",0.13,3,1,17,7,0.75,0.85,"09","Changara","Moderado"
"SPI JF",0.15,3,1,14,10,0.75,0.823529411764706,"09","Changara","Moderado"
"SPI JF",0.16,3,1,12,12,0.75,0.8,"09","Changara","Moderado"
"SPI JF",0.17,3,1,11,13,0.75,0.785714285714286,"09","Changara","Moderado"
"SPI JF",0.18,3,1,10,14,0.75,0.769230769230769,"09","Changara","Moderado"
"SPI JF",0.19,2,2,10,14,0.5,0.833333333333333,"09","Changara","Moderado"
"SPI JF",0.2,2,2,9,15,0.5,0.818181818181818,"09","Changara","Moderado"
"SPI JF",0.23,1,3,9,15,0.25,0.9,"09","Changara","Moderado"
"SPI JF",0.24,1,3,8,16,0.25,0.888888888888889,"09","Changara","Moderado"
"SPI JF",0.25,1,3,7,17,0.25,0.875,"09","Changara","Moderado"
"SPI JF",0.26,1,3,6,18,0.25,0.857142857142857,"09","Changara","Moderado"
"SPI JF",0.27,1,3,5,19,0.25,0.833333333333333,"09","Changara","Moderado"
"SPI JF",0.3,1,3,3,21,0.25,0.75,"09","Changara","Moderado"
"SPI JF",0.31,1,3,2,22,0.25,0.666666666666667,"09","Changara","Moderado"
"SPI JF",0.34,1,3,0,24,0.25,0,"09","Changara","Moderado"
"SPI JF",0.48,0,4,0,24,0,NA,"09","Changara","Moderado"
"SPI FM",0.01,6,1,21,0,0.857142857142857,0.777777777777778,"09","Changara","Moderado"
"SPI FM",0.02,6,1,20,1,0.857142857142857,0.769230769230769,"09","Changara","Moderado"
"SPI FM",0.06,6,1,19,2,0.857142857142857,0.76,"09","Changara","Moderado"
"SPI FM",0.08,5,2,18,3,0.714285714285714,0.782608695652174,"09","Changara","Moderado"
"SPI FM",0.09,4,3,18,3,0.571428571428571,0.818181818181818,"09","Changara","Moderado"
"SPI FM",0.1,4,3,17,4,0.571428571428571,0.80952380952381,"09","Changara","Moderado"
"SPI FM",0.11,4,3,16,5,0.571428571428571,0.8,"09","Changara","Moderado"
"SPI FM",0.13,3,4,15,6,0.428571428571429,0.833333333333333,"09","Changara","Moderado"
"SPI FM",0.17,3,4,14,7,0.428571428571429,0.823529411764706,"09","Changara","Moderado"
"SPI FM",0.18,3,4,13,8,0.428571428571429,0.8125,"09","Changara","Moderado"
"SPI FM",0.19,2,5,12,9,0.285714285714286,0.857142857142857,"09","Changara","Moderado"
"SPI FM",0.21,2,5,11,10,0.285714285714286,0.846153846153846,"09","Changara","Moderado"
"SPI FM",0.22,2,5,9,12,0.285714285714286,0.818181818181818,"09","Changara","Moderado"
"SPI FM",0.23,2,5,7,14,0.285714285714286,0.777777777777778,"09","Changara","Moderado"
